v_cam;altitude;tma_num;V_S;V_E;V_T;maps;year;location;azimuth;photo_dist;fl_length;month;day
"00";"1200";"2944";"86";"118";"33";Ross Island;"1989";dry_valleys;146;0.106;3.403;"1";"21"
"00";"1200";"2943";"54";"85";"32";Ross Island;"1989";dry_valleys;326;0.109;3.373;"1";"21"
"00";"1200";"2942";"27";"53";"27";Ross Island;"1989";dry_valleys;146;0.131;3.408;"1";"21"
"00";"1200";"2941";"1";"26";"26";Ross Island;"1989";dry_valleys;326;0.135;3.385;"1";"21"
"00";"5000";"2934";"1";"10";"10";Mount Melbourne;"1986";north_victoria_land;255;0.371;3.343;"11";"6"
"00";"19900";"2933";"199";"251";"53";Reeves Neve;"1986";north_victoria_land;250;1.369;71.171;"11";"6"
"00";"19900";"2933";"199";"251";"53";Reeves Neve;"1986";wilkes_land;250;1.369;71.171;"11";"6"
"00";"19900";"2932";"132";"198";"67";Sequence Hills;"1986";north_victoria_land;70;1.143;75.426;"11";"6"
"00";"19900";"2932";"132";"198";"67";Sequence Hills;"1986";wilkes_land;70;1.143;75.426;"11";"6"
"00";"19900";"2931";"1";"131";"131";"Mount Joyce; Welcome Mountain; Sequence Hills; Reeves Neve";"1986";north_victoria_land;160;1.599;207.81;"11";"6"
"00";"19900";"2930";"152";"193";"42";Mount Joyce;"1986";north_victoria_land;249;1.556;63.81;"11";"6"
"00";"19900";"2930";"152";"193";"42";Mount Joyce;"1986";wilkes_land;249;1.556;63.81;"11";"6"
"00";"19900";"2929";"1";"151";"151";"Welcome Mountain; Reeves Neve; Mount Joyce; Sequence Hills";"1986";wilkes_land;337;1.465;219.79;"11";"6"
"00";"19900";"2928";"1";"152";"152";"Welcome Mountain; Reeves Neve; Mount Joyce; Sequence Hills";"1986";north_victoria_land;339;1.801;272;"11";"6"
"00";"19900";"2927";"1";"147";"147";"Welcome Mountain; Reeves Neve; Mount Joyce; Sequence Hills";"1986";north_victoria_land;159;1.518;221.61;"11";"6"
"00";"19900";"2926";"65";"290";"226";"Welcome Mountain; Reeves Neve; Mount Joyce; Sequence Hills";"1986";north_victoria_land;341;0.919;206.69;"11";"6"
"00";"19900";"2925";"1";"64";"64";"Mount Joyce; Reeves Neve";"1986";north_victoria_land;161;1.479;93.159;"11";"6"
"00";"24000";"2924";"226";"238";"13";"Mount Olympus; Turnstile Ridge";"1980";transantarctic_mountains;216;0.968;11.616;"12";"22"
"00";"24000";"2923";"195";"225";"31";Turnstile Ridge;"1980";transantarctic_mountains;35.6;0.437;13.105;"12";"22"
"00";"24000";"2922";"160";"194";"35";Turnstile Ridge;"1980";transantarctic_mountains;220;0.265;9.023;"12";"22"
"00";"24000";"2921";"132";"159";"28";Turnstile Ridge;"1980";transantarctic_mountains;37.1;0.451;12.173;"12";"22"
"00";"24000";"2920";"98";"131";"34";Turnstile Ridge;"1980";transantarctic_mountains;216;0.552;18.212;"12";"22"
"00";"24000";"2919";"67";"97";"31";Turnstile Ridge;"1980";transantarctic_mountains;35.9;0.627;18.803;"12";"22"
"00";"24000";"2917";"33";"61";"29";Turnstile Ridge;"1980";transantarctic_mountains;212;0.523;14.642;"12";"22"
"00";"24000";"2916";"1";"32";"32";Turnstile Ridge;"1980";transantarctic_mountains;36.1;0.531;16.457;"12";"22"
"00";"24000";"2915";"212";"268";"57";"Mount Olympus; Cape Selborne";"1980";transantarctic_mountains;35.5;1.464;81.988;"12";"22"
"00";"24000";"2914";"193";"211";"19";"Mount Olympus; Cape Selborne";"1980";transantarctic_mountains;216;1.759;31.671;"12";"22"
"00";"24000";"2913";"162";"192";"31";"Mount Olympus; Cape Selborne";"1980";transantarctic_mountains;36.3;1.412;42.351;"12";"22"
"00";"24000";"2912";"132";"161";"30";"Mount Olympus; Cape Selborne";"1980";transantarctic_mountains;219;1.085;31.475;"12";"22"
"00";"24000";"2911";"101";"131";"31";"Mount Olympus; Cape Selborne";"1980";transantarctic_mountains;36;0.92;27.589;"12";"22"
"00";"24000";"2910";"68";"100";"33";Mount Olympus;"1980";transantarctic_mountains;215;0.523;16.733;"12";"22"
"00";"24000";"2909";"36";"67";"32";Mount Olympus;"1980";transantarctic_mountains;38.5;0.495;15.356;"12";"22"
"00";"24000";"2908";"1";"35";"35";Mount Olympus;"1980";transantarctic_mountains;210;0.264;8.986;"12";"22"
"00";"15000";"2907";"171";"185";"15";Ross Island;"1981";ross_island;46.7;0.5;6.998;"2";"3"
"00";"17000";"2906";"156";"170";"15";Ross Island;"1981";ross_island;233;0.783;10.963;"2";"3"
"00";"26000";"2905";"121";"155";"35";"Taylor Glacier; Ross Island";"1981";dry_valleys;252;2.126;72.27;"2";"3"
"00";"26000";"2904";"93";"120";"28";"Taylor Glacier; Ross Island";"1981";dry_valleys;68.8;2.548;68.808;"2";"3"
"00";"26000";"2903";"60";"92";"33";"Taylor Glacier; Ross Island";"1981";dry_valleys;251;2.145;68.63;"2";"3"
"00";"26000";"2902";"31";"59";"29";"Taylor Glacier; Ross Island";"1981";dry_valleys;71.3;2.133;59.736;"2";"3"
"00";"26000";"2901";"1";"30";"30";"Taylor Glacier; Ross Island";"1981";dry_valleys;250;1.919;55.652;"2";"3"
"00";"4500";"2900";"162";"190";"29";"Taylor Glacier; Ross Island";"1981";dry_valleys;70.4;2.048;57.342;"2";"3"
"32";"13000";"29";"74";"191";"118";"Ob Bay; Pomerantz Tableland";"1947";north_victoria_land;283;0.627;73.386;"1";"4"
"00";"26000";"2899";"134";"161";"28";"Taylor Glacier; Ross Island";"1981";dry_valleys;252;2.137;57.69;"2";"3"
"00";"26000";"2898";"108";"133";"26";"Taylor Glacier; Ross Island";"1981";dry_valleys;70;2.138;53.445;"2";"3"
"00";"26000";"2897";"80";"107";"28";"Taylor Glacier; Ross Island";"1981";dry_valleys;249;1.814;48.982;"2";"3"
"00";"26000";"2896";"59";"79";"21";"Taylor Glacier; Ross Island";"1981";dry_valleys;71.5;2.594;51.888;"2";"3"
"00";"26000";"2895";"54";"58";"5";Ross Island;"1981";dry_valleys;53.7;2.608;10.431;"2";"3"
"00";"26000";"2894";"52";"53";"2";Ross Island;"1981";dry_valleys;281;1.896;1.896;"2";"3"
"00";"26000";"2893";"27";"51";"25";"Taylor Glacier; Ross Island";"1981";dry_valleys;251;2.091;50.194;"2";"3"
"00";"26000";"2892";"1";"26";"26";"Taylor Glacier; Ross Island";"1981";dry_valleys;71.7;2.29;57.26;"2";"3"
"00";"6000";"2891";"34";"55";"22";Mount Discovery;"1981";ross_island;339;0.58;12.171;"2";"3"
"00";"6000";"2890";"1";"33";"33";Mount Discovery;"1981";ross_island;192;0.552;17.65;"2";"3"
"00";"5000";"2867";"258";"261";"4";Ross Island;"1985";ross_island;123;0.506;1.519;"11";"6"
"00";"5000";"2866";"240";"257";"18";Ross Island;"1985";ross_island;110;0.436;7.404;"11";"6"
"00";"5000";"2865";"230";"239";"10";Ross Island;"1985";ross_island;309;0.249;2.237;"11";"6"
"00";"28000";"2864";"212";"229";"18";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;163;2.443;41.535;"11";"6"
"00";"28000";"2863";"192";"211";"20";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;342;2.535;48.159;"11";"6"
"00";"28000";"2862";"171";"191";"21";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;162;2.55;51.005;"11";"6"
"00";"28000";"2860";"137";"161";"25";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;165;2.566;61.592;"11";"6"
"00";"28000";"2859";"111";"136";"26";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;345;3.097;77.421;"11";"6"
"00";"28000";"2858";"78";"110";"33";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;165;2.787;89.198;"11";"6"
"00";"28000";"2857";"40";"77";"38";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;346;2.786;103.07;"11";"6"
"00";"28000";"2856";"1";"39";"39";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;165;2.319;88.106;"11";"6"
"00";"28000";"2855";"189";"226";"38";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;344;2.549;94.326;"11";"6"
"00";"28000";"2854";"149";"188";"40";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;163;2.531;98.697;"11";"6"
"00";"28000";"2853";"118";"148";"31";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;343;2.388;71.644;"11";"6"
"00";"28000";"2852";"85";"117";"33";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;163;2.379;76.133;"11";"6"
"00";"28000";"2851";"54";"84";"31";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;342;2.544;76.326;"11";"6"
"00";"28000";"2850";"21";"53";"33";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;344;2.44;78.076;"11";"6"
"00";"28000";"2849";"1";"20";"20";"Mount Melbourne; Relief Inlet";"1985";north_victoria_land;163;2.809;53.38;"11";"6"
"00";"18000";"2848";"1";"80";"80";"Mount Melbourne; Relief Inlet";"1985";ross_shelf;144;1.775;140.21;"1";"25"
"00";"18000";"2848";"1";"80";"80";"Mount Melbourne; Relief Inlet";"1985";transantarctic_mountains;144;1.775;140.21;"1";"25"
"00";"22500";"2846";"122";"135";"14";Buckley Island;"1985";transantarctic_mountains;250;1.551;20.159;"1";"25"
"00";"22500";"2845";"73";"121";"49";"Buckley Island; The Cloudmaker";"1985";transantarctic_mountains;74.8;1.494;71.733;"1";"25"
"00";"22500";"2844";"19";"72";"54";"Buckley Island; The Cloudmaker";"1985";transantarctic_mountains;254;1.468;77.818;"1";"25"
"00";"22500";"2843";"1";"18";"18";Buckley Island;"1985";transantarctic_mountains;72.9;1.604;27.267;"1";"25"
"00";"26000";"2842";"107";"115";"9";Mount Discovery;"1985";ross_island;252;2.246;17.968;"1";"23"
"00";"26000";"2841";"100";"106";"7";Taylor Glacier;"1985";dry_valleys;71.7;1.693;10.159;"1";"23"
"00";"26000";"2840";"73";"99";"27";"Taylor Glacier; Ross Island";"1985";dry_valleys;252;2.267;58.95;"1";"23"
"00";"26000";"2839";"47";"72";"26";"Taylor Glacier; Ross Island";"1985";dry_valleys;72.8;2.152;53.802;"1";"23"
"00";"10000";"2838";"39";"46";"8";Ross Island;"1985";dry_valleys;141;0.784;5.488;"1";"16"
"00";"10000";"2837";"25";"38";"14";Ross Island;"1985";ross_island;69.3;0.736;9.566;"1";"23"
"00";"8500";"2836";"20";"24";"5";Ross Island;"1985";ross_island;292;0.3;1.202;"1";"23"
"00";"8500";"2835";"13";"19";"7";Ross Island;"1985";ross_island;126;0.334;2.001;"1";"23"
"00";"20000";"2832";"130";"181";"52";Cape Selborne;"1985";transantarctic_mountains;179;1.565;79.804;"1";"18"
"00";"20000";"2831";"1";"129";"129";"Holland Range; Nimrod Glacier; Cape Selborne; Mount Nares";"1985";transantarctic_mountains;135;1.35;172.79;"1";"18"
"00";"8000";"2830";"160";"168";"9";Ross Island;"1985";ross_island;251;0.884;7.073;"1";"23"
"00";"7000";"2829";"151";"159";"9";Ross Island;"1985";dry_valleys;329;0.71;5.683;"1";"16"
"00";"7000";"2828";"140";"150";"11";Ross Island;"1985";dry_valleys;145;0.797;7.968;"1";"16"
"00";"18000";"2827";"53";"139";"87";"Taylor Glacier; Ross Island";"1985";dry_valleys;241;0.52;44.761;"1";"16"
"00";"26000";"2826";"45";"52";"8";Taylor Glacier;"1985";dry_valleys;2.43;0.603;4.223;"1";"16"
"00";"26000";"2825";"35";"44";"10";Taylor Glacier;"1985";dry_valleys;247;2.05;18.453;"1";"16"
"00";"12040";"2824";"14";"34";"21";Mount Nares;"1985";transantarctic_mountains;47.2;0.625;12.508;"1";"18"
"00";"15950";"2822";"138";"146";"9";Ross Island;"1984";ross_island;229;0.763;6.104;"11";"12"
"00";"15950";"2821";"132";"137";"6";Ross Island;"1984";ross_island;311;1.466;7.329;"11";"12"
"00";"23700";"2820";"101";"131";"31";"Mount Melbourne; Relief Inlet";"1984";north_victoria_land;353;2.623;78.693;"11";"12"
"32";"15000";"282";"1";"202";"202";"Taylor Glacier; Ross Island; Mount Harmsworth";"1961";dry_valleys;169;0.26;52.288;"10";"23"
"32";"15000";"282";"1";"202";"202";"Taylor Glacier; Ross Island; Mount Harmsworth";"1961";transantarctic_mountains;169;0.26;52.288;"10";"23"
"00";"23700";"2819";"79";"100";"22";"Mount Melbourne; Relief Inlet";"1984";north_victoria_land;221;2.539;53.326;"11";"12"
"00";"24000";"2818";"66";"78";"13";Mount Melbourne;"1984";north_victoria_land;320;3.104;37.249;"11";"12"
"00";"23700";"2817";"46";"65";"20";Mount Melbourne;"1984";north_victoria_land;73.3;2.475;47.029;"11";"12"
"00";"22200";"2816";"27";"45";"19";Mount Melbourne;"1984";north_victoria_land;254;2.56;46.087;"11";"11"
"00";"23700";"2815";"1";"26";"26";"Mount Melbourne; Relief Inlet";"1984";north_victoria_land;139;2.708;67.694;"11";"12"
"00";"15200";"2814";"61";"68";"8";Ross Island;"1985";ross_island;167;0.464;3.249;"1";"16"
"00";"15200";"2813";"58";"60";"3";Ross Island;"1985";ross_island;158;0.289;0.578;"1";"16"
"00";"15700";"2812";"50";"57";"8";Ross Island;"1985";ross_island;7.38;0.432;3.023;"1";"16"
"00";"15700";"2811";"37";"49";"13";Ross Island;"1985";ross_island;12.9;0.319;3.829;"1";"16"
"00";"16200";"2810";"14";"36";"23";Ross Island;"1985";ross_island;169;0.289;6.369;"1";"16"
"00";"11800";"2809";"1";"13";"13";Mount Nares;"1985";transantarctic_mountains;235;0.509;6.11;"1";"18"
"00";"26000";"2808";"215";"223";"9";Mount Discovery;"1985";ross_island;251;1.897;15.178;"1";"26"
"00";"26000";"2807";"204";"214";"11";Mount Discovery;"1985";ross_island;71.8;1.807;18.066;"1";"26"
"00";"26000";"2807";"204";"214";"11";Mount Discovery;"1985";transantarctic_mountains;71.8;1.807;18.066;"1";"26"
"00";"26000";"2806";"193";"203";"11";Mount Discovery;"1985";ross_island;250;1.659;16.587;"1";"26"
"00";"26000";"2805";"170";"192";"23";Mount Discovery;"1985";ross_island;72.4;0.797;17.535;"1";"26"
"00";"26000";"2804";"159";"169";"11";Mount Discovery;"1985";ross_island;256;1.749;17.487;"1";"26"
"00";"26000";"2803";"137";"158";"22";"Taylor Glacier; Ross Island";"1985";dry_valleys;69.3;1.915;40.221;"1";"26"
"00";"26000";"2802";"110";"136";"27";"Taylor Glacier; Ross Island";"1985";dry_valleys;250;1.938;50.386;"1";"26"
"00";"26000";"2801";"99";"109";"11";Taylor Glacier;"1985";dry_valleys;69.5;1.896;18.955;"1";"26"
"00";"26000";"2800";"82";"98";"17";"Taylor Glacier; Ross Island";"1985";dry_valleys;249;2.122;33.948;"1";"26"
"00";"26000";"2799";"55";"81";"27";Taylor Glacier;"1985";dry_valleys;71.9;0.973;25.311;"1";"26"
"00";"26000";"2798";"25";"54";"30";Taylor Glacier;"1985";dry_valleys;250;1.035;30.011;"1";"26"
"00";"26000";"2797";"15";"24";"10";Taylor Glacier;"1985";dry_valleys;69.4;2.087;18.785;"1";"26"
"00";"26000";"2796";"1";"14";"14";Taylor Glacier;"1985";dry_valleys;248;1.462;19;"1";"26"
"00";"20000";"2795";"170";"189";"20";"Mount Elizabeth; Mount Kathleen";"1985";transantarctic_mountains;82;1.694;32.192;"1";"23"
"00";"20000";"2794";"153";"169";"17";"Mount Elizabeth; Mount Kathleen";"1985";transantarctic_mountains;261;1.636;26.181;"1";"23"
"00";"24000";"2793";"121";"152";"32";"The Cloudmaker; Plunket Point";"1985";transantarctic_mountains;162;0.99;30.682;"1";"23"
"00";"24000";"2792";"114";"120";"7";Plunket Point;"1985";transantarctic_mountains;144;1.45;8.699;"1";"18"
"00";"24000";"2791";"106";"113";"8";Plunket Point;"1985";transantarctic_mountains;0.8;1.569;10.98;"1";"18"
"00";"24000";"2790";"95";"105";"11";Plunket Point;"1985";transantarctic_mountains;171;1.448;14.478;"1";"18"
"00";"24000";"2789";"75";"94";"20";Plunket Point;"1985";transantarctic_mountains;351;1.292;24.548;"1";"18"
"00";"24000";"2788";"66";"74";"9";Plunket Point;"1985";transantarctic_mountains;176;1.304;10.434;"1";"18"
"00";"24000";"2787";"59";"65";"7";Plunket Point;"1985";transantarctic_mountains;289;1.394;8.365;"1";"18"
"00";"18000";"2786";"48";"58";"11";Mount Elizabeth;"1985";transantarctic_mountains;82.2;1.275;12.748;"1";"23"
"00";"18000";"2785";"38";"47";"10";Mount Elizabeth;"1985";transantarctic_mountains;262;1.516;13.643;"1";"23"
"00";"18000";"2784";"28";"37";"10";Mount Elizabeth;"1985";transantarctic_mountains;79.6;1.598;14.381;"1";"23"
"00";"18000";"2783";"20";"27";"8";Mount Elizabeth;"1985";transantarctic_mountains;80.8;1.721;12.044;"1";"23"
"00";"18000";"2782";"13";"19";"7";Mount Elizabeth;"1985";transantarctic_mountains;260;1.593;9.561;"1";"23"
"00";"23700";"2781";"7";"12";"6";The Cloudmaker;"1985";transantarctic_mountains;230;2.068;10.342;"1";"19"
"00";"26000";"2777";"1";"105";"105";"Taylor Glacier; Ross Island";"1972";dry_valleys;49.7;5.092;529.58;"1";"18"
"00";"20000";"2776";"192";"219";"28";"Buckley Island; The Cloudmaker";"1985";transantarctic_mountains;254;1.351;36.476;"1";"18"
"00";"20000";"2775";"147";"191";"45";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;40.4;1.183;52.045;"1";"18"
"00";"20000";"2774";"128";"146";"19";The Cloudmaker;"1985";transantarctic_mountains;15.9;1.102;19.83;"1";"18"
"00";"8000";"2773";"121";"127";"7";Ross Island;"1985";ross_island;155;1.058;6.349;"1";"18"
"00";"4300";"2772";"108";"120";"13";Ross Island;"1985";ross_island;271;0.2;2.402;"1";"16"
"00";"22800";"2771";"54";"107";"54";Plunket Point;"1985";transantarctic_mountains;77.5;1.3;68.886;"1";"18"
"00";"22800";"2770";"1";"53";"53";Plunket Point;"1985";transantarctic_mountains;257;1.247;64.863;"1";"18"
"00";"22500";"2767";"167";"223";"57";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;254;1.461;81.842;"1";"18"
"00";"22500";"2766";"113";"166";"54";"Mount Rabot; Mount Elizabeth";"1985";transantarctic_mountains;74.7;1.541;81.675;"1";"23"
"00";"18000";"2765";"86";"112";"27";Mount Kathleen;"1985";transantarctic_mountains;261;1.451;37.723;;
"00";"18000";"2764";"53";"85";"33";"Mount Kathleen; Mount Elizabeth";"1985";transantarctic_mountains;81.3;1.233;39.44;"1";"23"
"00";"18000";"2763";"36";"52";"17";"Mount Kathleen; Mount Elizabeth";"1985";transantarctic_mountains;261;1.598;25.567;"1";"23"
"00";"20000";"2762";"19";"35";"17";"Mount Kathleen; Mount Elizabeth";"1985";transantarctic_mountains;82.6;1.595;25.524;"1";"23"
"00";"20000";"2761";"1";"18";"18";"Mount Kathleen; Mount Elizabeth";"1985";transantarctic_mountains;262;1.367;23.245;"1";"23"
"00";"24000";"2760";"197";"239";"43";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;76.8;1.369;57.479;"1";"18"
"00";"24000";"2759";"145";"196";"52";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;255;1.479;75.418;"1";"18"
"00";"24000";"2758";"99";"144";"46";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;74.9;1.688;75.948;"1";"18"
"00";"24000";"2757";"51";"98";"48";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;255;1.423;66.874;"1";"18"
"00";"24000";"2756";"1";"50";"50";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;75.7;1.384;67.799;"1";"18"
"00";"24000";"2755";"140";"190";"51";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;256;1.192;59.623;"1";"18"
"00";"24000";"2754";"96";"139";"44";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;75;1.705;73.294;"1";"18"
"00";"24000";"2753";"59";"95";"37";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;256;1.543;55.559;"1";"18"
"00";"24000";"2752";"27";"58";"32";"The Couldmaker; Buckley Island";"1985";transantarctic_mountains;76.5;1.638;50.788;"1";"18"
"00";"24000";"2751";"1";"26";"26";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;254;1.605;40.119;"1";"18"
"00";"24000";"2750";"205";"228";"24";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;73.6;1.476;33.945;"1";"18"
"00";"24000";"2749";"177";"204";"28";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;253;1.618;43.698;"1";"18"
"00";"24000";"2748";"150";"176";"27";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;73.7;1.464;38.074;"1";"18"
"00";"21600";"2747";"126";"149";"24";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;255;1.618;37.206;"1";"18"
"00";"21600";"2746";"106";"125";"20";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;74.5;1.405;26.699;"1";"18"
"00";"21600";"2745";"90";"105";"16";"The Cloudmaker; Buckley Island";"1985";transantarctic_mountains;255;1.502;22.535;"1";"18"
"00";"21600";"2744";"75";"89";"15";Buckley Island;"1985";transantarctic_mountains;73.3;1.17;16.375;"1";"18"
"00";"21600";"2743";"59";"74";"16";Buckley Island;"1985";transantarctic_mountains;253;1.299;19.487;"1";"18"
"00";"21600";"2742";"45";"58";"14";Buckley Island;"1985";transantarctic_mountains;72.7;1.601;20.818;"1";"18"
"00";"22800";"2740";"16";"30";"15";Buckley Island;"1985";transantarctic_mountains;72.1;1.536;21.497;"1";"18"
"00";"22800";"2739";"1";"15";"15";Buckley Island;"1985";transantarctic_mountains;73.3;1.728;24.185;"1";"18"
"00";"22800";"2738";"125";"180";"56";Plunket Point;"1985";transantarctic_mountains;77.9;1.217;66.959;"1";"18"
"00";"22800";"2737";"82";"124";"43";Plunket Point;"1985";transantarctic_mountains;258;1.609;67.562;"1";"18"
"00";"22800";"2736";"42";"81";"40";Plunket Point;"1985";transantarctic_mountains;79.2;1.356;52.893;"1";"18"
"00";"22800";"2735";"1";"41";"41";Plunket Point;"1985";transantarctic_mountains;258;1.651;66.028;"1";"18"
"00";"22800";"2734";"169";"236";"68";Plunket Point;"1985";transantarctic_mountains;78.4;0.929;62.251;"1";"18"
"00";"22800";"2733";"129";"168";"40";Plunket Point;"1985";transantarctic_mountains;258;1.459;56.914;"1";"18"
"00";"22800";"2732";"88";"128";"41";Plunket Point;"1985";transantarctic_mountains;79.2;1.527;61.091;"1";"18"
"00";"22800";"2731";"45";"87";"43";Plunket Point;"1985";transantarctic_mountains;258;1.428;59.977;"1";"18"
"00";"22800";"2730";"1";"44";"44";Plunket Point;"1985";transantarctic_mountains;79.3;1.412;60.733;"1";"18"
"00";"22800";"2728";"119";"156";"38";Plunket Point;"1985";transantarctic_mountains;80.7;1.5;55.493;"1";"18"
"00";"22800";"2727";"77";"118";"42";Plunket Point;"1985";transantarctic_mountains;260;1.451;59.503;"1";"18"
